,id,rid,uid,gid,context,stimuli,response,created_at,published,tid,detailedness,novelty,usefulness,context_features,response_features,stimuli_features,combined_features,context_cluster,response_cluster,stimuli_cluster,stimuli_triples,response_triples,context_triples
201,373,10,152,70,Smart home recognises that the weight of the shelve has reduced or the book has been withdrawn.,A person has stepped forward to take a book from his shelves in order to read it.,A bright light is switched on automatically to give a good reading experience.,2016-08-13 19:46:48,1,373,5.0,4.5,5.0,"[-0.04773461 -0.5475971  -0.02441448 ...  1.0270573   0.8259936
  0.54870087]","[ 0.2392776   0.5086326  -0.6978903  ...  0.4598355  -0.53568166
 -0.08849902]","[ 1.0057552   0.24355665 -0.20931241 ...  1.0293763  -0.16438831
 -0.23256493]","[ 1.1972982   0.20459214 -0.93161714 ...  2.5162692   0.12592363
  0.22763692]",0,13,21,[],[],[]
202,375,7,140,62,The room is dark as I enter.,I go into the laundry room.,The lights automatically turn on when they sense me walk in the laundry room.,2016-08-13 20:01:17,1,375,4.5,2.0,4.0,"[ 0.57385194 -0.03862575 -0.13877499 ...  0.159834   -0.7361174
  0.13012275]","[ 0.28258267  0.55515033  0.04406785 ...  1.1331432  -0.4481107
  0.41025776]","[ 0.0655311   0.60811067 -0.17263155 ...  1.3131065   0.5744088
  0.50654787]",[ 0.9219657  1.1246352 -0.2673387 ...  2.6060839 -0.6098193  1.0469284],9,21,2,[],[],[]
203,376,8,140,62,I walk through the house with my hands full as lights are off in each room.,I am carrying plates of food to two bedrooms.,As I enter each room the smart lights sense me and turn on.,2016-08-13 20:12:13,1,376,0.0,4.5,4.0,"[-0.53129065 -0.46040365 -0.75771546 ...  0.8529656  -0.31190863
 -0.1686869 ]","[ 0.17892079 -0.4507408  -0.51167774 ...  1.1301843  -0.9057387
 -0.24128622]","[ 0.9555342  -0.32866862 -0.9039528  ...  0.04514209  0.730884
 -0.04554826]","[ 0.6031644  -1.2398131  -2.173346   ...  2.028292   -0.48676333
 -0.45552137]",9,21,20,[],[],[]
204,378,7,172,73,the room senses movement,i walk into the room,the light comes on,2016-08-13 22:39:11,1,378,0.0,1.0,1.5,"[-0.59688455 -0.15940574  0.19155617 ...  0.07558972  0.5467165
  0.39430976]","[-0.4299002  -0.5097043  -0.08361411 ...  0.32277983 -1.5895486
 -0.4371936 ]","[ 1.0383824  -0.3569762  -0.4763537  ...  0.22219369 -0.56980085
  0.5178989 ]","[ 0.01159766 -1.0260863  -0.36841166 ...  0.62056327 -1.612633
  0.47501507]",23,1,2,"[['i', 'walk', 'room']]","[['light', 'comes', '']]","[['room', 'senses', 'movement']]"
205,379,9,172,73,the house senses movement,a person walks up to the side of the house at dark,the house turns onl ights to scare away person,2016-08-13 22:41:53,1,379,0.0,1.5,2.5,"[-0.2756596  -0.6684365  -0.44122875 ...  0.07555599 -0.5765788
  0.9497865 ]","[-0.01281441  0.31160456 -0.04240545 ...  0.17889795 -0.03144843
  0.05146775]","[ 0.8873085  -0.01881957 -0.7124189  ...  0.37971026 -1.1148537
 -0.24441047]","[ 0.5988345  -0.37565154 -1.1960531  ...  0.6341642  -1.722881
  0.7568438 ]",5,17,1,"[['person', 'walks', 'side']]","[['house', 'scare', 'person']]","[['house', 'senses', 'movement']]"
206,380,10,172,73,room senses tv,turn on tv in room,room dims light for watching tv,2016-08-13 22:43:17,1,380,3.0,1.5,2.25,"[ 0.953524   -0.6203722  -0.41383085 ...  0.30050188 -1.2360361
 -0.7604748 ]","[ 0.36939034 -0.01088057 -0.06924845 ...  0.7223403  -0.8441726
 -0.27097747]","[ 1.1999626  -0.8459304  -0.15462926 ...  0.6425103  -1.7700931
 -1.0419445 ]","[ 2.522877   -1.4771832  -0.63770854 ...  1.6653525  -3.8503017
 -2.0733967 ]",21,3,23,"[['tv', 'turn', 'tv']]","[['room', 'watching', 'tv']]",[]
207,381,10,172,73,the room senses the stove is on ,turn on the stove,the room turns lights bright for cooking and reminder that stove is on,2016-08-13 22:45:50,1,381,3.5,5.0,4.0,"[ 0.17999597 -0.6584504  -0.05669846 ... -0.23798303 -1.3745036
 -0.86205924]","[ 0.40602922  0.17472368 -0.0955461  ...  0.04054235 -1.1417928
 -1.1957607 ]","[ 1.0213741  -1.0354311  -0.17442018 ... -1.0522038  -2.0927088
 -1.5147233 ]","[ 1.6073993  -1.5191579  -0.32666475 ... -1.2496444  -4.609005
 -3.5725431 ]",21,15,20,"[['stove', 'turn', 'stove']]","[['room', 'is', '']]","[['room', 'is', '']]"
208,382,7,172,73,alarms makes noise and even though no movement room detects noise,leave phone with alarm set,room lights come on because of noise,2016-08-13 22:54:35,1,382,0.0,4.0,2.0,"[-0.5208437  -1.3588383  -0.06830414 ... -0.5034164  -0.42388514
 -0.49096367]","[ 0.12650153  0.23226206  0.5634524  ... -0.5113022  -0.12026629
 -0.76559633]","[ 0.98314553 -1.0825094  -0.7592388  ... -0.22192597  0.10328776
 -1.1929636 ]","[ 0.5888034  -2.2090855  -0.26409048 ... -1.2366445  -0.44086367
 -2.4495237 ]",18,21,10,"[['phone', 'set', '']]","[['room', 'come', 'noise']]","[['alarms', 'makes', 'noise']]"
209,383,8,143,63,I get out of bed and walk toward the door.,I wake up in the middle of the night to go get a glass of water.,The lights should come on when I move toward the door.,2016-08-13 23:20:03,1,383,3.5,2.5,4.0,"[ 0.7071546  -0.8046235  -0.4678105  ...  0.12815379  0.7562272
 -0.04343319]","[ 0.04842291  0.4896905  -0.04000172 ...  0.5173827  -0.7089191
 -0.7321819 ]","[-0.47465083 -0.1222021  -0.49749    ...  0.6414064   0.61006695
 -0.5468197 ]","[ 0.28092664 -0.43713507 -1.0053022  ...  1.286943    0.65737504
 -1.3224348 ]",10,15,24,[],[],[]
210,384,9,143,63,The burglar shouldn't be coming toward the house.,A cat burglar stalks toward my house at 3AM.,The outside lights come on when his movement near the home is detected.,2016-08-13 23:23:13,1,384,4.5,2.0,5.0,"[ 0.20005952 -0.5969749  -0.2944819  ... -1.1084113   0.6774999
  1.1426612 ]","[-0.48786822 -0.2559363   0.18443891 ...  0.2957895  -0.9770263
  0.2790934 ]","[ 1.359548    0.0234485  -0.24302469 ...  0.0363762  -1.0324543
  0.31552595]","[ 1.0717393  -0.82946277 -0.35306767 ... -0.7762456  -1.3319807
  1.7372805 ]",1,17,21,[],[],[]
211,385,10,143,63,The lights are set to be very bright when people are in the dining room at night.,The kids go into the dining room to sit down and do homework.,The house detects the kids and turns on the lights to maximum brightness.,2016-08-13 23:25:42,1,385,5.0,4.0,5.0,"[ 0.2459239   0.81200325 -0.6047457  ...  0.69400835 -1.3374885
 -0.61527526]","[ 0.24139783 -0.3058586  -0.09868278 ...  0.09018332 -0.9875337
  0.12799743]","[ 0.3855623  -0.40839773 -0.6100605  ... -0.21326192 -0.9554515
  0.48341823]","[ 0.87288404  0.09774691 -1.313489   ...  0.57092977 -3.2804737
 -0.00385961]",16,17,4,[],[],[]
212,389,7,177,74,Five minutes after leaving the room the system notices no one needs lights ,I enter a room and make some noise like talking then I leave the room.,The lights turn off,2016-08-14 04:59:17,1,389,0.0,1.0,4.0,"[ 0.5043903  -0.92718506  0.0862328  ...  1.0665987  -0.35439134
 -0.33246788]","[-0.7009807  -0.24447314  0.3400232  ...  1.3959355  -0.35837173
 -0.712547  ]","[ 0.350778   -0.35663497  0.68929493 ... -0.08989435 -1.103795
  0.15391895]","[ 0.15418762 -1.5282931   1.1155509  ...  2.37264    -1.8165581
 -0.89109594]",6,14,22,[],"[['lights', 'turn', '']]","[['minutes', 'leaving', 'room']]"
213,390,8,177,74,The system registers that someone is walking into the room ,A person triggers sensors on a doorway.,The lights turn on. ,2016-08-14 05:03:11,1,390,4.0,2.0,4.0,"[ 0.6446652  -0.9561581  -0.44665557 ...  0.6733764  -0.00208722
  0.84364426]","[-0.05567902 -0.6543867   0.05381329 ...  0.56525147 -1.3984807
 -0.7031052 ]","[ 0.9462215  -0.87561786  0.3573188  ...  1.0541279  -0.8981436
 -1.2312748 ]",[ 1.5352075 -2.4861627 -0.0355235 ...  2.2927556 -2.2987115 -1.0907358],10,1,12,[],[],"[['system', 'walking', 'room']]"
214,394,8,177,74,The system knows someone is walking in,Come home from work and open the door ,The lights turn on if after sunset,2016-08-14 05:10:01,1,394,3.5,1.5,3.0,"[ 0.8186736  -0.54389846 -0.09433234 ...  0.6127209  -0.28479174
  1.4770818 ]","[-0.8577941   0.46184057 -0.30731657 ...  1.2877141  -1.243431
 -0.71808565]","[ 0.21392645 -0.76875037 -0.72354156 ...  0.3706462  -0.91521436
 -0.34914967]","[ 0.17480594 -0.8508082  -1.1251905  ...  2.2710812  -2.443437
  0.40984643]",10,24,2,"[['home', 'open', 'door']]","[['lights', 'turn', '']]","[['system', 'walking', '']]"
215,396,10,177,74,The system knows you are winding down for the night ,Lay down in bed and turn the tv on ,Overhead lights turn off and a desk light is turned on ,2016-08-14 05:12:08,1,396,4.0,3.5,4.0,"[-0.57043725 -0.14687794 -0.26140094 ...  0.7905162   0.69206965
  0.7744914 ]","[-0.41723782  0.6571448  -0.27171654 ...  0.35008913 -1.2827303
 -1.0828604 ]","[ 0.90543604 -0.5418115  -0.20082466 ...  0.8058455  -1.0030726
 -0.89085513]","[-0.08223903 -0.03154469 -0.73394215 ...  1.9464507  -1.5937333
 -1.199224  ]",6,12,23,"[['bed', 'Lay', 'bed']]","[['lights', 'turn', '']]","[['system', 'winding', 'night']]"
216,397,7,178,74,"T.V is still running, thus the system can still hear noise",I was watching T.V but I felt asleep after some time,Lights won't fade out.,2016-08-14 05:27:24,1,397,4.0,2.5,1.5,"[ 0.709213   -0.65883446 -0.06115332 ... -0.02363035 -0.59994733
 -0.03662474]","[ 0.5664052   0.2222903  -0.33527523 ...  1.0313119  -0.9252935
 -0.4424531 ]","[ 1.1390115  -0.1449035  -0.39425644 ...  0.63720983  0.90618885
  0.79576236]","[ 2.4146297  -0.5814476  -0.790685   ...  1.6448913  -0.619052
  0.31668454]",21,10,5,[],[],[]
217,401,9,178,74,The system senses it,A dog is roaming near my house,It turns on the light,2016-08-14 05:34:17,1,401,3.5,2.5,1.5,"[-0.04056763 -0.39104474 -0.2023186  ...  0.688224   -0.16305685
  1.2308569 ]","[-0.21269439 -0.04028108 -0.12748314 ...  0.17827773 -1.377773
 -0.5278138 ]","[ 0.2116425  -1.1874318  -0.27178    ... -0.45028389 -0.30514452
 -0.03852107]","[-0.04161952 -1.6187576  -0.60158175 ...  0.41621786 -1.8459744
  0.66452205]",7,1,1,"[['dog', 'roaming', '']]","[['It', 'turns', 'light']]","[['system', 'senses', '']]"
218,402,9,178,74,The system senses it,I parked my car in the garage after coming from work,It turns on the light,2016-08-14 05:36:02,1,402,0.0,3.0,3.0,"[-0.04056763 -0.39104474 -0.2023186  ...  0.688224   -0.16305685
  1.2308569 ]","[-0.21269439 -0.04028108 -0.12748314 ...  0.17827773 -1.377773
 -0.5278138 ]","[-0.55433404 -0.8990746  -0.47379118 ... -0.5185247  -0.7362073
  0.03953736]","[-0.8075961  -1.3304005  -0.8035929  ...  0.34797704 -2.2770371
  0.7425804 ]",7,1,18,"[['I', 'coming', 'work']]","[['It', 'turns', 'light']]","[['system', 'senses', '']]"
219,403,10,178,74,The system senses the voice,I am reading a book verbally,It brightens the intensity of light,2016-08-14 05:37:33,1,403,0.0,4.0,3.0,"[-0.1878377  -0.4351841  -0.16101475 ...  0.15717761 -1.3772656
 -0.01259048]","[-0.4862658   0.29026926 -0.40179104 ...  0.7892636  -1.1664399
  0.07932307]","[ 0.5852387   0.6683757  -0.16131541 ...  0.6262632  -1.18389
 -0.17245355]","[-0.08886483  0.52346087 -0.7241212  ...  1.5727044  -3.7275953
 -0.10572097]",7,13,8,"[['I', 'reading', 'book']]","[['It', 'brightens', 'intensity']]","[['system', 'senses', 'voice']]"
220,404,10,178,74,The system sense that we are watching TV (but was actually not),"I turned on the T.V, but there was enough time for my program to air. So, I started reading without turning off the T.V",It turned off the intensity lights and turned on only the dim lights,2016-08-14 05:40:15,1,404,4.5,4.5,4.5,"[ 0.75271654 -0.30599108  0.60758686 ... -0.20892045  0.8231314
  0.99429   ]","[-0.6580161   0.26272646 -0.44117132 ...  1.0179372  -0.86341584
  0.16879927]","[ 1.5005198  -0.11011307 -0.5625517  ...  0.18115248 -0.82706153
 -0.2829848 ]","[ 1.5952202  -0.15337768 -0.39613613 ...  0.9901692  -0.867346
  0.8801045 ]",1,3,23,[],"[['It', 'turned', 'intensity']]","[['system', 'watching', 'TV']]"
221,406,7,182,75,I am away from the living room long enough to trigger the application.,I leave the living room to cook dinner in the kitchen.,The lights should fade off.,2016-08-14 09:14:48,1,406,4.0,2.5,4.0,"[-0.15337618 -0.9404987  -0.56756043 ...  0.5482699  -0.35920966
 -0.99860984]","[-0.55118966  0.39039302  0.48281884 ...  1.4396256  -0.01646846
  0.7554575 ]",[ 0.9590251 -1.0703403 -0.7708977 ...  0.2136193 -0.8006698 -0.2723762],"[ 0.25445926 -1.620446   -0.8556392  ...  2.2015147  -1.1763479
 -0.51552856]",5,11,20,[],[],[]
222,407,7,182,75,The living room did not lack movement to meet the preconfigured time. ,I leave the living room for the kitchen to cook dinner. I pop back into the living room after a few minutes to pick up an item.,Lights should not fade because of renewed movement in the living room.,2016-08-14 09:18:28,1,407,4.5,4.0,4.0,"[ 0.13788873 -0.72599614 -0.45705086 ...  0.32906595 -0.97146416
  0.98426175]","[ 0.5585635   0.44341585 -0.45844346 ...  0.3134771  -0.20117527
  0.29530495]","[ 0.5711112  -0.5036776  -0.77730346 ...  0.1861455  -0.9500994
  0.5136496 ]","[ 1.2675633  -0.78625786 -1.6927977  ...  0.82868856 -2.1227388
  1.7932162 ]",7,10,20,[],[],[]
223,408,7,183,76,no movement for half an hour,movement,turn lights off,2016-08-14 09:19:27,1,408,2.0,1.5,2.5,"[ 0.37131622 -0.62683845  0.15117405 ...  0.25250423 -0.8228961
  0.21675818]","[-0.34423366 -0.16368136  0.2189358  ...  0.942626   -0.18867156
 -0.33021602]","[ 0.3626444  -0.28463492  1.0960337  ...  0.05225193  0.35475487
  0.56812334]","[ 0.38972697 -1.0751548   1.4661436  ...  1.2473822  -0.6568128
  0.4546655 ]",3,14,7,[],"[['lights', 'turn', 'lights']]",[]
224,410,8,183,76,a person is walking into the room,pressure on floor,lights turn on,2016-08-14 09:22:04,1,410,2.5,1.5,3.5,"[ 1.7345248  -0.8290168  -0.30573985 ...  0.60186714 -0.51457953
  0.50351536]","[ 0.11117659 -0.34461883  0.11721654 ...  0.30058217 -1.2686304
 -0.39248198]","[ 1.311185    0.02846389  0.19574182 ... -0.5904368   0.16124348
 -0.22427788]","[ 3.1568863  -1.1451718   0.00721851 ...  0.3120125  -1.6219664
 -0.1132445 ]",10,1,10,[],"[['lights', 'turn', '']]","[['person', 'walking', 'room']]"
225,411,8,183,76,sensors indicate a person has moved out of the room and no one is left inside,no movement or person leaves room,lights turn off,2016-08-14 09:22:58,1,411,0.0,1.0,2.0,"[ 0.51428425 -2.089868   -0.19794185 ...  0.10763405  0.07886519
  0.44221815]","[-0.61618924  0.09278031  0.1673719  ...  1.4855727  -0.43568593
 -0.4117345 ]","[ 0.26955426 -1.6019541   0.18778919 ... -0.36660403 -0.29667923
 -0.09525266]","[ 0.16764927 -3.5990417   0.15721923 ...  1.2266028  -0.65349996
 -0.064769  ]",0,14,10,"[['movement', 'leaves', 'room']]","[['lights', 'turn', '']]","[['sensors', 'moved', 'room']]"
226,412,9,183,76,a person or animals body heat is detected,heat sensors,a spotlight is pointed at the source of heat,2016-08-14 09:23:57,1,412,0.0,4.5,1.5,"[-0.9388849  -0.0648941  -0.10986209 ...  0.29313332 -1.1140093
 -0.39280903]","[-0.3288146   0.47967008  0.1538076  ...  0.10475156 -1.6504383
 -0.7429033 ]","[-0.19438574  0.2275213  -0.63076186 ...  0.2577225  -1.1037047
 -0.241577  ]","[-1.4620852   0.64229727 -0.5868164  ...  0.6556074  -3.8681521
 -1.3772893 ]",3,13,11,[],"[['spotlight', 'pointed', 'source']]","[['person', 'detected', '']]"
227,414,10,183,76,a movie has been selected and is starting,watching television,lights are dimmed,2016-08-14 09:25:46,1,414,0.0,2.5,3.5,"[ 0.5897791   0.23430558 -0.04194159 ... -0.05400563 -1.1747749
 -0.46425   ]","[-0.50851434  0.65286475 -0.0948228  ...  1.0107309  -0.58627343
  0.16942413]","[ 1.0954463  -0.02926638 -0.4803343  ...  0.36336184 -0.94357264
 -0.21980016]","[ 1.1767111   0.85790396 -0.61709875 ...  1.3200871  -2.704621
 -0.514626  ]",21,3,23,[],"[['lights', 'dimmed', '']]","[['movie', 'selected', '']]"
228,415,7,182,75,The noise from the stereo will not meet the requirements to fade the lights in the living room.,I leave the living room to cook dinner in the kitchen for 30 minutes. I have the stereo playing in the living room so that I can listen to music while I cook.,"Ideally the living room lights should fade in this scenario. But, the noise from the stereo will keep the lights on.",2016-08-14 09:26:49,1,415,5.0,5.0,3.0,"[ 0.4989847  -0.21026993  0.28409442 ...  0.14892454  0.01427061
 -0.57708687]","[ 0.7346788  -0.33626398  0.5177966  ...  0.26304367  0.1486054
 -0.26926607]","[-0.47860992 -0.5859846   0.15033346 ...  1.1434594  -1.2662121
 -0.12243426]",[ 0.7550536 -1.1325185  0.9522245 ...  1.5554277 -1.1033361 -0.9687872],6,12,20,[],[],[]
229,419,8,184,76,The thief and/or pet is unauthorized.,A thief or pet goes into a room.,Lights will not turn on.,2016-08-14 11:07:08,1,419,0.0,1.5,1.5,"[-0.3606246  -0.22792178 -0.12163935 ... -0.37292007  0.28002974
  0.4062301 ]","[-0.5660118   0.16666305 -0.21525313 ...  0.25242913 -0.2492109
 -0.87528837]","[ 0.39159524 -0.2804949  -0.63866276 ... -0.58122617 -0.09897954
 -0.01449595]","[-0.53504115 -0.3417536  -0.97555524 ... -0.70171714 -0.06816068
 -0.4835542 ]",1,6,3,[],[],[]
230,421,10,184,76,"Power is still on, but home owner and authorized guest(s) want a candle lit experience.",Candles are lit.,Light's turn off as preconfigured number of candles become lit.,2016-08-14 11:10:57,1,421,5.0,4.5,4.75,[ 1.104342   0.9181232 -1.0306414 ...  1.6085705 -2.0082412 -0.8197931],"[ 0.4565382   0.60426295 -0.21190017 ...  1.610085   -0.3072279
 -0.3790291 ]","[ 0.10913239  0.7037002   0.09558277 ...  0.96937054 -0.6103596
 -1.3159248 ]",[ 1.6700126  2.2260861 -1.1469588 ...  4.188026  -2.9258287 -2.514747 ],16,12,6,[],[],[]
231,423,7,186,76,"If I am still in the room, the lights should not turn off, even if I am still and quiet.",I am reading a book in my bedroom. There is nothing creating noise.,"The smart home should be able to detect that there is still a person in the room, whether by heat sensing technology or other, and should keep the lights on even if there is a lack of noise or movement.",2016-08-14 13:49:49,1,423,5.0,4.0,4.5,"[ 0.5879404  -0.3292449  -0.7489257  ...  0.21948    -0.98841685
 -0.591363  ]","[ 0.74895734 -1.0256499  -0.80747056 ...  0.88746303 -1.5446523
 -0.25391912]","[ 0.05827465 -0.42569873 -1.395236   ... -0.0442028  -0.5256114
 -0.16819656]",[ 1.3951724 -1.7805935 -2.9516323 ...  1.0627402 -3.0586805 -1.0134788],9,21,8,[],[],[]
232,424,7,186,76,A person is in the room but is not moving or making noise.,I am sleeping in my bedroom.,"If I am sleeping, no changes should be made by the smart home to the settings I last made to the lighting.",2016-08-14 13:51:07,1,424,3.0,2.0,2.5,"[-0.55551624 -0.8803531  -0.23958454 ... -0.33413136 -0.57055473
 -0.01679916]","[ 0.43408108  0.04082466 -1.5804942  ...  1.459171   -1.2182307
 -0.06149789]","[-0.25022852 -0.20238574 -1.3432935  ...  0.28307846  0.3406285
 -0.30826533]","[-0.3716637  -1.0419142  -3.1633723  ...  1.4081181  -1.448157
 -0.38656238]",18,12,0,[],[],[]
